employee_id,team,role,experience_years,week,year,assigned_tasks,completed_tasks,story_points_completed,actual_work_hours,project_complexity,management_quality,KPI-1_Gorev_Tamamlama_Orani_GTO,KPI-2_Zamaninda_Teslim_Orani_ZTO,KPI-3_Goreli_Katki_Endeksi_GKE,KPI-4_Kod_Katki_Kalite_Endeksi_KKKE,KKKE_AltMetrik_ECO_Etkili_Commit_Orani,KKKE_AltMetrik_HDS_Haftalik_Dagilim_Skoru,KKKE_AltMetrik_CTO_Commit_Task_Dengesi,KKKE_AltMetrik_OCH_Ortalama_Commit_Hacmi,KPI-5_Bug_Yogunlugu_BY,KPI-6_Kritik_Bug_Orani_KBO,KPI-7_Code_Review_Kabul_Orani_CRKO,KPI-8_Ortalama_PR_Duzeltme_Sayisi_OPDS,KPI-9_Is_Yuku_Endeksi_IYE,KPI-10_Surekli_Asiri_Yuk_Skoru_SAYS,KPI-11_Toplanti_Yuku_Orani_TYO,KPI-12_Ekip_Katki_Skoru_EKS,KPI-13_360_Geri_Bildirim_Skoru_360GBS,KPI-14_Organizasyonel_Merkezilik_Skoru_OMS,KPI-15_Motivasyon_Skoru_MS,KPI-16_Motivasyon_Trend_Egimi_MTE,KPI-17_Gelisim_Katilim_Skoru_GKS,KPI-18_Genel_Performans_Skoru_GPS,KPI-19_Ayrilma_Riski_Skoru_ARS,KPI-20_Potansiyel_Performans_Endeksi_PPE,performance_band,attrition_risk_band
28,DevOps,Mid,4.5,46,2025,6,4,14.9,33.4,0.4628,0.7346,0.7212,0.6673,0.5674,0.6352,0.7727,0.6,4.25,24.1741,0.43749,0.2727,0.52129,4,0.8278,0.0,0.3186,72.8639,62.9621,0.746,64.14070000000001,-0.2664,0.7903,64.4336,0.2622,66.5372,Riskli,Dusuk
28,DevOps,Mid,4.5,47,2025,6,5,18.0,35.2,0.5732,0.693,0.7527,0.7035,0.644,0.6304,0.6905,0.6,5.8,255.9188,0.46584,0.2791,0.42042,5,0.8612,0.0,0.2487,67.4646,70.9573,0.6779,48.0657,-4.9619,0.8875,63.828,0.3805,65.9729,Riskli,Orta
28,DevOps,Mid,4.5,48,2025,11,7,18.5,49.6,0.5148,0.6895,0.6325,0.4886,0.7618,0.5009,0.7778,0.2,2.0,66.5321,0.5769000000000001,0.3859,0.39358,5,1.2293,1.0,0.3083,61.9653,62.184,0.7494,51.3765,-3.547,0.9019,55.9802,0.5606,66.1984,Riskli,Orta
28,DevOps,Mid,4.5,49,2025,7,5,19.7,33.6,0.5326,0.6968,0.6583,0.544,1.1268,0.8099,0.8571,0.8,3.6,172.5846,0.44289,0.2588,0.56727,3,0.8575,1.0,0.1822,71.7051,67.9972,0.7081,53.5089,-2.8585,0.9071,66.2058,0.343,69.2513,Stabil,Orta
28,DevOps,Mid,4.5,50,2025,7,6,24.8,44.5,0.5663,0.7093,0.8035,0.6752,1.0913,0.8616,0.9231,0.8,4.0,166.1246,0.6017399999999999,0.3164,0.36806,5,0.9947,1.0,0.4318,69.6881,70.8152,0.6439,59.5656,3.6632,0.8673,67.6072,0.33,78.4953,Stabil,Orta
28,DevOps,Mid,4.5,51,2025,14,10,38.6,33.5,0.7432,0.7049,0.7204,0.5502,1.5152,0.5341,0.9688,0.2,3.1,302.2295,0.5540400000000001,0.2861,0.47685,4,0.8274,1.0,0.2629,62.486,64.7434,0.6591,58.355,2.6992,0.9818,63.7535,0.2942,80.3222,Riskli,Dusuk
28,DevOps,Mid,4.5,52,2025,10,6,30.7,39.6,0.7231,0.6801,0.6411,0.549,1.2367,0.6846,0.6786,0.6,3.1667,173.4023,0.54711,0.4083,0.5507700000000001,4,0.9807,1.0,0.3342,66.4954,64.088,0.5596,53.8801,-0.0097,0.9012,62.684,0.2984,72.2661,Riskli,Dusuk
31,QA,Mid,2.7,1,2025,13,9,41.0,51.6,0.6754,0.7626,0.983450496103918,0.8730518602077637,1.6723,0.9002878531067671,0.7241,0.6,2.3333,172.2956,0.2635773668850715,0.3255,0.7650608798125534,4,1.2741,1.0,0.1857,70.3123,69.1761,0.4851,45.6526287146876,0.0,0.6976,62.658508,0.7928999471947895,64.6455,Riskli,Yuksek
31,QA,Mid,2.7,2,2025,13,8,29.6,40.5,0.5966,0.7843,0.9892883446763656,0.9585573786531416,1.5943,0.8273431050761817,0.9286,1.0,3.25,139.5445,0.3478346259216627,0.4019,0.6779019752078763,5,1.0624,1.0,0.32,83.589,76.5283,0.3808,59.5899558001249,6.4919,0.6687,64.481914,0.5606953497319289,75.6956,Riskli,Orta
31,QA,Mid,2.7,3,2025,8,6,16.0,46.7,0.5425,0.7801,0.9850670865887692,0.8516690089032033,0.9653,0.9163589673094988,0.8636,0.2,6.3333,70.5111,0.2556475652392661,0.2908,0.8480239157924978,5,1.1759,1.0,0.2273,63.5714,69.3354,0.4506,47.45178110770839,3.1925,0.5953,60.92861,0.5258940438200485,65.0774,Riskli,Orta
31,QA,Mid,2.7,4,2025,3,2,7.3,42.2,0.4472,0.7616,0.9357919060625168,0.960802123868463,0.3145,0.9418571858791328,0.7273,0.4,4.0,182.6081,0.3342742264037888,0.3018,0.747766487103958,3,1.0026,1.0,0.0962,66.3562,70.4615,0.3998,40.67770151761023,3.028,0.6629,61.818294,0.5427860592266084,68.2012,Riskli,Orta
31,QA,Mid,2.7,5,2025,10,7,31.2,40.4,0.6067,0.8029,0.9692936067944008,0.9899415397928104,1.3851,0.908136067567608,0.7368,1.0,2.0,171.656,0.31625491076924156,0.2857,0.7421586850188092,7,1.0198,1.0,0.219,84.0795,67.5224,0.5213,42.85670925730431,0.6591,0.6705,66.279033,0.6170147467409896,63.9574,Stabil,Yuksek
31,QA,Mid,2.7,6,2025,7,5,19.7,46.9,0.3819,0.783,0.9074510202478268,0.8596129782233346,0.9344,0.9367296990183152,0.7143,0.6,3.0,201.3696,0.3821212793175731,0.3277,0.8064005218018905,3,1.1636,1.0,0.346,79.2042,71.9721,0.2755,43.874938854561805,-0.4586,0.6979,61.272766,0.7010900674424297,64.7814,Riskli,Yuksek
31,QA,Mid,2.7,7,2025,8,6,12.3,43.9,0.4886,0.8002,0.9117804206713268,0.8885146628825896,0.6067,0.831840631278343,0.7381,1.0,5.1667,164.4796,0.4010880594143456,0.348,0.7948871627680653,5,1.1044,0.0,0.22,80.4946,75.6304,0.486,44.24910680454207,-1.431,0.5915,65.21523400000001,0.7027961312641371,59.5721,Stabil,Yuksek
31,QA,Mid,2.7,8,2025,12,7,19.3,50.7,0.6105,0.7832,0.9719663101094882,0.907861038014101,0.7471,0.8369621239621746,0.9355,0.2,4.1429,242.5597,0.429181642719293,0.3587,0.7152595684206436,5,1.2945,1.0,0.1624,67.3686,70.4397,0.4055,56.780602433413065,-4.5706,0.5913,53.881268999999996,0.6249404975866223,53.0981,Riskli,Yuksek
31,QA,Mid,2.7,9,2025,5,3,14.8,50.9,0.713,0.8091,0.926468396611454,0.9259731549542748,0.7153,0.9126006274879346,0.7143,1.0,3.3333,287.0719,0.38630736774426755,0.3131,0.6953481036045367,6,1.2655,2.0,0.1255,87.7803,72.7694,0.5622,49.736291940223765,-3.8614,0.6228,58.4328,0.6389023316228154,56.324,Riskli,Yuksek
31,QA,Mid,2.7,10,2025,11,7,33.8,42.8,0.5818,0.7508,0.9211851980284032,0.9330832072242226,1.674,0.8299405099203021,0.6957,1.0,4.5714,188.5117,0.4624811027118727,0.4011,0.7588540725801011,5,1.0915,2.0,0.1934,86.7738,71.9535,0.507,52.22619209037801,-0.7475,0.7001,63.34090299999999,0.5009381311539929,64.4216,Riskli,Orta
31,QA,Mid,2.7,11,2025,8,6,17.9,38.2,0.4856,0.7574,0.956342908548828,0.9675654277428486,0.9287,0.8953672104161329,0.6522,1.0,5.0,236.888,0.3355866914325262,0.3114,0.7998866159864824,5,0.9628,2.0,0.2854,83.3751,75.8215,0.4808,59.00774156380794,2.1411,0.654,64.73101,0.7715704395282749,68.0241,Riskli,Yuksek
31,QA,Mid,2.7,12,2025,16,10,21.6,50.7,0.682,0.77,0.9784317106051644,0.895335472916243,0.834,0.8086902961607056,0.74,0.4,3.7,177.7849,0.30359992314532275,0.4004,0.7049715083365786,5,1.2686,3.0,0.2261,66.4397,75.2503,0.4302,42.12894124021802,0.6745,0.8217,55.367405999999995,0.7846951412213181,73.1065,Riskli,Yuksek
31,QA,Mid,2.7,13,2025,3,2,4.8,45.0,0.5684,0.797,0.9111027264279822,0.9389731712451442,0.3103,0.8261572949436488,0.75,0.6,4.5,164.1678,0.3976112291835317,0.4637,0.7365635156657293,3,1.1476,3.0,0.1896,72.8646,72.6136,0.3802,58.0286540974657,-0.2944,0.6934,56.172021,0.642941418495206,65.0269,Riskli,Yuksek
31,QA,Mid,2.7,14,2025,9,6,17.4,41.4,0.4497,0.7685,0.9399738267709118,0.9930048606689372,1.1684,0.8260333030057873,0.9394,1.0,5.1667,266.828,0.3085090777158977,0.313,0.6966330187657626,5,1.0626,2.0,0.1959,82.4163,69.2259,0.4564,56.69166510369893,2.5627,0.7092,66.100844,0.7771256552533021,69.1873,Stabil,Yuksek
31,QA,Mid,2.7,15,2025,12,8,17.6,42.0,0.7055,0.8413,0.9764717877941286,0.9231625580914072,0.7275,0.9108070244113088,0.9118,0.4,3.875,154.8517,0.3078388940062952,0.2992,0.7732705936312905,8,1.1381,1.0,0.2129,73.163,71.1115,0.6138,48.934280393992346,2.6899,0.6334,61.548925,0.701076431606617,66.5396,Riskli,Yuksek
31,QA,Mid,2.7,16,2025,6,4,11.6,41.1,0.5465,0.7728,0.9358778402875536,0.9696915227007934,0.6212,0.8705148842970705,1.0,0.6,2.75,211.1493,0.27853480961844795,0.3347,0.7954821111337735,5,1.0301,1.0,0.1881,70.0059,75.1562,0.464,50.78196598576071,2.4767,0.621,62.683243,0.7418290524663314,66.8639,Riskli,Yuksek
31,QA,Mid,2.7,17,2025,9,6,15.4,42.7,0.4796,0.793,0.9214059119219464,0.9738515699693954,0.8347,0.8605308790911724,1.0,1.0,2.3333,78.5674,0.498126100816407,0.3434,0.843872387365223,6,1.0453,1.0,0.2736,89.4121,75.0635,0.5346,59.35705047503987,2.8939,0.6766,65.609927,0.774683440091841,69.9885,Stabil,Yuksek
31,QA,Mid,2.7,18,2025,4,3,6.6,45.3,0.5786,0.8074,0.9955148391231454,0.8864145354040224,0.335,0.8288834743643134,0.6923,0.2,3.0,106.6179,0.39634592355542725,0.3667,0.7743902534483494,6,1.1204,0.0,0.3198,65.699,72.6957,0.4434,47.44951728961501,-0.1029,0.5772,57.012623,0.7028884193635894,60.1212,Riskli,Yuksek
31,QA,Mid,2.7,19,2025,8,5,22.5,52.7,0.5153,0.783,0.9161167867075964,0.9174291723385212,0.9868,0.8650545841592449,0.9286,0.8,5.2,108.0922,0.2608774925308907,0.4174,0.7627412889371592,4,1.307,1.0,0.2175,75.7093,70.968,0.4321,47.3982725749794,-3.5514,0.5857,59.741524,0.7012008270572554,54.5999,Riskli,Yuksek
31,QA,Mid,2.7,20,2025,10,7,31.4,42.3,0.5266,0.7846,0.9373440273240484,0.9508001672453976,1.4548,0.8792863371529598,0.7059,0.2,3.4286,252.4467,0.26431550850001695,0.4106,0.7333062163397525,4,1.0714,1.0,0.282,68.8815,70.1297,0.5041,52.26972517581115,-6.3892,0.6655,60.234477999999996,0.7892201797677652,53.5033,Riskli,Yuksek
31,QA,Mid,2.7,21,2025,12,8,28.1,45.9,0.7197,0.7654,0.9531319114303434,0.8622203689206623,1.4009,0.8254415752866029,0.6389,1.0,2.875,161.5489,0.36888921685109355,0.3783,0.7125808285268856,6,1.1346,1.0,0.1859,87.7599,67.6423,0.4127,58.556314534491605,-0.9682,0.6496,63.242642,0.5921931089290584,60.5132,Riskli,Orta
31,QA,Mid,2.7,22,2025,9,7,32.2,37.0,0.6296,0.76,0.915007265836675,0.9535292636762756,1.3174,0.9018369600666818,0.7895,0.8,4.2857,154.8114,0.28500233981047385,0.3821,0.7468953650751262,5,1.0094,1.0,0.3105,77.5013,73.2559,0.4757,43.96032562361889,-0.4897,0.5951,65.240842,0.5391984432940969,60.4899,Stabil,Orta
31,QA,Mid,2.7,23,2025,6,4,15.2,41.9,0.5479,0.8092,0.929334089581277,0.936154279748609,0.7122,0.8636256907358496,0.6667,0.2,5.0,217.9026,0.4473070791224044,0.441,0.7337708344926573,3,1.0514,1.0,0.2509,67.6073,69.7257,0.3331,40.72278767045008,0.18,0.5004,57.779311,0.7138283940975535,56.2156,Riskli,Yuksek
31,QA,Mid,2.7,24,2025,10,7,20.2,51.8,0.6857,0.7489,0.9423640872799242,0.9999781824820873,0.9294,0.8978954446774008,0.8333,0.2,3.5714,217.2255,0.3336130605354302,0.4282,0.8352370348022644,4,1.2941,2.0,0.2422,65.2138,71.3602,0.3269,44.21976675350496,-0.7162,0.5455,55.61107,0.5002272814252279,57.3348,Riskli,Orta
31,QA,Mid,2.7,25,2025,10,7,34.8,46.9,0.6954,0.8186,0.9449810313281272,0.9773421662155304,1.6243,0.8442918900366454,0.96,1.0,3.4286,152.7443,0.34843521189717774,0.3185,0.7595951171691833,5,1.1509,1.0,0.2181,85.9817,75.5488,0.5782,45.12961488707392,4.0107,0.4817,67.092863,0.5084382428655345,63.1097,Stabil,Orta
31,QA,Mid,2.7,26,2025,6,5,20.2,48.8,0.6306,0.7607,0.9928565614463304,0.882961965419044,0.9018,0.8458540082718522,0.6486,0.6,4.8,108.5541,0.4358471908702109,0.352,0.741401277276424,5,1.1952,1.0,0.2588,76.434,72.8438,0.517,43.20266223637619,2.8048,0.7948,64.491905,0.682695695133079,74.5,Riskli,Yuksek
31,QA,Mid,2.7,27,2025,10,7,15.0,46.6,0.5927,0.7891,0.9485404202474104,0.9256486522748903,0.6198,0.9229334221644758,0.9714,0.2,4.8571,159.7486,0.3785559271568416,0.2906,0.7635393600961538,4,1.1441,1.0,0.3216,60.0683,74.9524,0.5693,55.54380107109155,0.9532,0.7345,61.674443,0.6200697332711574,69.5271,Riskli,Yuksek
31,QA,Mid,2.7,28,2025,13,9,43.7,43.8,0.4815,0.7841,0.9619550742407637,0.8838741850669802,1.8152,0.8061584214963218,0.918,1.0,6.2222,182.0618,0.4715505834904367,0.3112,0.8312251557947157,4,1.0465,1.0,0.3095,86.585,72.3031,0.3846,44.37953114785357,-3.9501,0.5828,65.521172,0.6051798747929187,54.2437,Stabil,Yuksek
31,QA,Mid,2.7,29,2025,7,5,23.0,38.8,0.558,0.7604,0.9575419484111912,0.8949482893950165,1.3093,0.8632081218331886,0.6818,0.2,3.0,153.8007,0.27144084679848157,0.3841,0.7711091026597706,4,0.8898,1.0,0.2147,66.134,66.8667,0.4568,53.0614207053208,2.3667,0.5953,62.030627,0.5737239143442079,63.045,Riskli,Orta
31,QA,Mid,2.7,30,2025,7,4,19.4,44.1,0.5695,0.798,0.9884454675469528,0.9520157224541644,1.036,0.9324686700223492,0.92,1.0,5.75,157.9033,0.4940288584973186,0.3147,0.7397306168384697,4,1.0793,0.0,0.2422,87.8655,67.9737,0.5716,55.41866102228696,1.2205,0.7007,65.34084899999999,0.7366435014405106,66.3319,Stabil,Yuksek
31,QA,Mid,2.7,31,2025,3,2,4.2,46.6,0.5771,0.7521,0.9893159900276316,0.9742502979902145,0.1864,0.8073512002656243,1.0,1.0,1.5,224.0448,0.3793184020802734,0.5081,0.6907651050947347,4,1.2223,1.0,0.1603,83.8127,74.5263,0.4728,53.9782249854647,-0.8812,0.5919,54.867273999999995,0.5537515560654992,60.1144,Riskli,Orta
31,QA,Mid,2.7,32,2025,10,7,29.0,46.9,0.5565,0.7704,0.959611363880786,0.9940181175347028,1.4158,0.8935285578742038,0.7273,0.8,4.5714,151.1024,0.46532024527070676,0.4082,0.6877823353782616,6,1.1388,1.0,0.3833,80.314,70.5803,0.408,52.04428290449376,-3.5617,0.641,62.445398999999995,0.7302169904585328,56.9554,Riskli,Yuksek
31,QA,Mid,2.7,33,2025,9,6,15.1,46.0,0.3882,0.8148,0.9075013641995164,0.8677753537121297,0.6205,0.8625474018602047,0.6667,0.6,1.6667,226.1894,0.34773216908423416,0.3163,0.7270361383270653,3,1.1263,1.0,0.2321,74.2824,72.2634,0.3178,59.027209052469175,1.0589,0.6019,58.920224999999995,0.6986032091676156,62.9173,Riskli,Yuksek
31,QA,Mid,2.7,34,2025,7,5,22.8,51.1,0.7583,0.8086,0.9378730899280752,0.9013083034479152,0.962,0.8599442592997649,0.88,0.4,4.4,249.1449,0.32022402498933666,0.3944,0.6754589256784403,4,1.2148,2.0,0.2284,65.4734,75.6276,0.324,45.01383907893174,0.3247,0.5869,58.069244,0.7083951656783722,62.1064,Riskli,Yuksek
31,QA,Mid,2.7,35,2025,9,5,14.4,50.5,0.4237,0.7822,0.921079655915057,0.8609935990933592,0.928,0.9496372876251667,0.8,0.4,4.8,207.4672,0.35198504807261477,0.3657,0.7420186085201363,5,1.2295,3.0,0.2046,66.3024,67.5403,0.4656,53.899013372176974,-0.6937,0.7235,56.408701,0.6595886065541987,64.235,Riskli,Yuksek
31,QA,Mid,2.7,36,2025,11,7,23.9,52.4,0.7301,0.8057,0.9021217873067642,0.9175019948328093,0.9025,0.8597856633476494,0.8,0.6,6.2857,189.752,0.2995834064331935,0.3539,0.7596260430819827,5,1.3,4.0,0.2208,71.0049,70.3954,0.5007,45.381647907724336,-2.5823,0.7344,56.709692,0.6277968906127597,62.6325,Riskli,Yuksek
31,QA,Mid,2.7,37,2025,11,7,37.1,49.1,0.7442,0.7903,0.9549283707137296,0.8836436706550966,1.5122,0.8194833204128135,0.7568,0.8,4.0,254.2476,0.47024931201694026,0.3908,0.8533514090874023,4,1.2394,4.0,0.1793,78.1096,76.8324,0.3975,40.16935514860893,-2.6766,0.7569,58.677337,0.7678266172740837,65.426,Riskli,Yuksek
31,QA,Mid,2.7,38,2025,9,7,27.3,42.9,0.6042,0.7883,0.987374423656082,0.9064103805550524,1.0873,0.8273202037421895,0.6364,0.8,4.0,224.4961,0.4242245899220737,0.3707,0.7240633651778724,4,1.1172,4.0,0.2631,84.1138,70.9851,0.3913,47.52517966925681,0.4765,0.6385,62.58052,0.5002459047850396,63.2734,Riskli,Orta
31,QA,Mid,2.7,39,2025,8,5,14.2,43.9,0.5257,0.7655,0.9380833742675948,0.9411626716358829,0.4796,0.9316123857699788,0.7059,0.6,4.8,183.8597,0.42315226176228204,0.1883,0.763672552906816,6,1.1002,4.0,0.1867,75.982,67.8647,0.5675,53.912572500962085,5.8897,0.7273,60.058423,0.7798505511790993,74.7918,Riskli,Yuksek
31,QA,Mid,2.7,40,2025,3,2,4.6,43.3,0.7486,0.7529,0.9173564200077032,0.8731614962600356,0.222,0.9452243600977884,1.0,0.2,3.0,176.3066,0.41313045957153044,0.3878,0.7487953694673898,5,1.1218,3.0,0.1822,61.4505,75.6304,0.5574,49.74431341054196,3.9575,0.8221,59.762282,0.5611875019427028,78.3691,Riskli,Orta
31,QA,Mid,2.7,41,2025,10,8,35.6,37.6,0.3473,0.7661,0.9979059737609942,0.8685699188064243,1.5603,0.8335853296302911,0.8182,0.4,5.625,142.5653,0.4986184598352227,0.2628,0.7268203931264039,4,0.8936,2.0,0.2699,69.1592,69.2326,0.4545,42.574095788885,1.5815,0.6098,66.741044,0.5944480354339796,63.1832,Stabil,Orta
31,QA,Mid,2.7,42,2025,5,4,16.8,43.6,0.5426,0.7526,0.9266925428265984,0.9309042724600444,0.8313,0.8895469849876239,1.0,1.0,2.25,203.2065,0.4259656527566119,0.3293,0.7347008293778898,4,1.1134,1.0,0.2222,85.9491,71.8862,0.5101,49.30448209336775,0.6601,0.7093,65.71070999999999,0.6806076638282417,67.0144,Stabil,Yuksek
31,QA,Mid,2.7,43,2025,11,8,36.4,43.8,0.4749,0.8044,0.9915128925012138,0.850343708911638,1.734,0.8553453366744712,0.6923,0.2,3.375,199.5262,0.4931101176845791,0.363,0.8082458743299409,5,1.1058,0.0,0.2448,67.8258,72.5282,0.4332,59.51964923080956,0.9441,0.5806,63.51414499999999,0.6344728619406904,61.8615,Riskli,Yuksek
31,QA,Mid,2.7,44,2025,10,8,31.0,39.0,0.3431,0.7856,0.9976746984254068,0.9801002504381012,1.2257,0.8578345953086657,0.963,0.6,3.25,239.0617,0.42679397286125137,0.2978,0.6798643617106002,4,1.0023,0.0,0.2356,72.7237,73.9326,0.3884,46.854605219485904,0.6784,0.6882,68.01358699999999,0.6474947850273012,66.7077,Stabil,Yuksek
31,QA,Mid,2.7,45,2025,7,5,17.5,45.6,0.5106,0.7555,0.9845906969635854,0.9411778583597188,0.6471,0.8015286485965567,0.8462,0.4,2.2,177.8914,0.48437127114447737,0.3987,0.7312868434889295,5,1.1891,0.0,0.2147,70.8858,74.5623,0.4444,57.47358915645045,-0.7194,0.8212,60.591632,0.5820938468555944,70.6984,Riskli,Orta
31,QA,Mid,2.7,46,2025,10,8,26.4,45.1,0.5529,0.716,0.9663572563765936,0.9206129774397386,1.0203,0.9283639089425448,0.6897,0.4,5.0,194.6805,0.3050363991707112,0.2607,0.8201337381624185,6,1.1444,0.0,0.0931,64.4188,66.8936,0.4017,45.62520179524882,-1.415,0.5329,63.448767000000004,0.6704876500262796,54.3375,Riskli,Yuksek
31,QA,Mid,2.7,47,2025,9,7,33.8,45.6,0.3862,0.7401,0.9513030796640474,0.8853915060895157,1.5969,0.9412664422149242,0.9545,1.0,3.0,155.8797,0.323949778672168,0.3233,0.7418539976733004,4,1.1168,0.0,0.2542,86.4384,67.6481,0.4314,46.4597046956531,-2.1887,0.6809,70.018577,0.7059544340747953,60.017,Stabil,Yuksek
31,QA,Mid,2.7,48,2025,7,4,12.2,52.3,0.6956,0.7767,0.9513202836367398,0.9551989098060568,0.61,0.894975352441769,0.6591,1.0,7.25,201.74,0.2740860475609646,0.4208,0.7650165060011698,6,1.3035,1.0,0.2622,84.6653,69.9362,0.4891,59.5346277650852,-1.3964,0.5143,55.459652999999996,0.7482278095529715,54.4438,Riskli,Yuksek
31,QA,Mid,2.7,49,2025,7,5,10.8,48.6,0.7267,0.7138,0.9200483402352636,0.8684988366329522,0.6552,0.9262571588418536,1.0,1.0,2.6,147.4704,0.4174435998254102,0.4077,0.6678738440122525,4,1.1758,1.0,0.1481,79.7648,74.6461,0.6767,54.98166158130298,-2.3762,0.6804,63.01750499999999,0.6493926711283698,61.7972,Riskli,Yuksek
31,QA,Mid,2.7,50,2025,9,7,33.7,35.8,0.4266,0.7603,0.9612173356344452,0.8862825211906575,1.2737,0.8054163446922626,0.75,0.2,5.1429,230.6327,0.36002461627259924,0.2991,0.8333661951940425,6,0.9423,1.0,0.2724,63.5963,68.0409,0.5473,55.33364344428883,0.4329,0.6618,65.589266,0.6980072725378152,63.368,Stabil,Yuksek
31,QA,Mid,2.7,51,2025,11,6,26.2,48.5,0.3643,0.7663,0.9095737680026424,0.95159592366055,1.3305,0.8857295775619498,0.6364,0.8,3.5,283.6784,0.3556143042686456,0.356,0.7409135368173186,5,1.2189,2.0,0.3304,77.8808,71.494,0.4757,52.59766094811065,-0.4458,0.5887,57.167726,0.7239764482386579,59.741,Riskli,Yuksek
31,QA,Mid,2.7,52,2025,7,4,18.9,45.0,0.8477,0.7592,0.99567473931052,0.9824524505093,0.6942,0.8607100212076548,0.9333,0.6,3.5,219.2822,0.40618704806295836,0.3974,0.7435439562062938,6,1.1066,2.0,0.1708,77.8893,69.9985,0.4548,53.80292108910589,-1.9729,0.5335,58.022878,0.5704557774743592,54.4252,Riskli,Orta
32,DevOps,Lead,14.1,1,2025,10,9,19.6,45.7,0.5042,0.6773,0.9235,0.714,0.9465,0.7837,0.9714,0.4,3.7778,168.9073,0.3627,0.2153,0.5767300000000001,5,1.0448,0.0,0.3026,62.5267,77.0608,0.8822,89.3242,0.0,0.669,79.41811500000001,0.1668,65.7218,Stabil,Dusuk
32,DevOps,Lead,14.1,2,2025,6,5,24.4,36.2,0.5162,0.6861,0.8919,0.7614,1.5069,0.6981,0.8,0.2,4.8,196.3898,0.39294,0.258,0.5754100000000001,3,0.9462,0.0,0.4182,63.6371,74.6874,0.7101,85.8722,-3.452,0.5527,78.18447,0.331,54.3835,Stabil,Orta
32,DevOps,Lead,14.1,3,2025,6,5,16.8,41.8,0.5513,0.687,0.8994,0.8043,0.6815,0.6221,0.8333,0.4,3.0,224.6588,0.2475,0.2428,0.7648300000000001,3,1.0085,0.0,0.2922,62.4671,77.0064,0.6979,90.1324,0.4041,0.7563,79.09545,0.2206,70.2677,Stabil,Dusuk
32,DevOps,Lead,14.1,4,2025,11,10,29.2,34.5,0.4321,0.6751,0.9377,0.8339,1.0407,0.6358,0.6949,0.6,4.1,50.6844,0.26946,0.1758,0.6837600000000001,3,0.8589,0.0,0.3367,71.6249,75.1983,0.7623,84.7676,-0.9409,0.7009,80.16183000000001,0.2048,65.1278,Yuksek,Dusuk
32,DevOps,Lead,14.1,5,2025,10,9,19.2,39.1,0.682,0.7124,0.8547,0.7171,0.9014,0.6396,0.8222,0.4,4.1111,250.2933,0.3771899999999999,0.2397,0.74382,0,0.9446,0.0,0.3168,63.2828,79.3075,0.8827,83.517,-1.243,0.6683,76.90599,0.2609,64.4241,Stabil,Dusuk
32,DevOps,Lead,14.1,6,2025,7,6,29.7,48.6,0.875,0.7142,0.7951,0.731,1.3593,0.8438,0.8,1.0,3.3333,147.8488,0.3957299999999999,0.2703,0.63382,4,1.1563,0.0,0.264,78.3705,81.2056,0.9127,76.751,-4.1395,0.6345,79.387245,0.4392,58.9455,Stabil,Orta
32,DevOps,Lead,14.1,7,2025,5,4,15.7,38.5,0.5177,0.7031,0.872,0.8735,0.726,0.8271,0.8333,1.0,3.75,110.959,0.29997,0.2237,0.67122,2,0.9391,0.0,0.2791,82.9758,77.8934,0.9152,85.7285,-0.3883,0.6258,82.31979,0.1785,63.4218,Yuksek,Dusuk
32,DevOps,Lead,14.1,8,2025,9,8,31.9,41.6,0.4954,0.7063,0.9213,0.855,1.2317,0.7535,0.807,1.0,5.75,43.8872,0.34263,0.1998,0.69542,2,1.0697,0.0,0.2715,75.398,76.8146,0.7923,84.1327,1.0825,0.6596,82.79187,0.2766,66.9178,Yuksek,Dusuk
32,DevOps,Lead,14.1,9,2025,11,10,34.8,37.3,0.7387,0.6989,0.9161,0.8031,1.6434,0.6331,0.7778,0.4,2.8,194.3122,0.46035,0.2947,0.7058700000000001,2,0.9022,0.0,0.3704,63.6761,81.7213,0.8964,74.6495,-0.79,0.6747,78.682905,0.1618,66.1445,Stabil,Dusuk
32,DevOps,Lead,14.1,10,2025,8,7,18.1,41.4,0.4738,0.7186,0.9168,0.8708,0.7539,0.6617,0.7222,0.6,1.8571,147.0631,0.30141,0.1202,0.5871800000000001,3,0.9995,0.0,0.2641,69.4971,74.4784,0.785,80.248,-2.5925,0.6879,79.78288500000001,0.3083,61.7483,Stabil,Orta
32,DevOps,Lead,14.1,11,2025,6,6,20.0,41.1,0.7419,0.6936,0.9304,0.8093,0.9281,0.6895,0.65,0.4,4.3333,123.965,0.40797,0.3127,0.65439,3,1.003,0.0,0.4161,66.6092,79.751,0.9237,81.9441,-0.0967,0.449,77.882175,0.2073,56.4805,Stabil,Dusuk
32,DevOps,Lead,14.1,12,2025,13,11,33.4,45.3,0.5962,0.6857,0.8739,0.7692,1.5892,0.7124,0.6923,0.8,3.2727,109.842,0.41679,0.2465,0.7113700000000002,2,1.1518,0.0,0.4132,76.6689,73.4444,0.833,73.4532,-0.1893,0.6737,78.53328,0.3655,64.5534,Stabil,Orta
