employee_id,year,week,team,role,experience_years,assigned_tasks,completed_tasks,story_points_completed,actual_work_hours,task_completion_rate,on_time_delivery_rate,commit_score,project_complexity,bug_density,critical_bug_ratio,code_review_acceptance,avg_pr_revision,workload_index,team_collaboration_score,feedback_score,org_centrality_score,motivation_score,Performance_Drop_Target,Burnout_Target,Resignation_Target,High_Risk_Target
SE-009,2024,48,Backend,Mid-Level,3,9,7,39,33,0.7888,0.7371,1.0016,0.6848,0.3249,0.2651,0.8551,1.7077,0.849,0.2056,0.6743,0.6793,0.7294,1,1,0,0
SE-009,2024,49,Backend,Mid-Level,3,10,8,12,36,0.8124,0.7006,0.9295,0.7083,0.4374,0.2255,0.7969,2.0697,0.8835,0.1749,0.7327,0.6267,0.7907,1,0,0,1
SE-009,2024,50,Backend,Mid-Level,3,12,9,38,40,0.785,0.7926,0.8934,0.7464,0.3521,0.2427,0.7566,1.9725,0.8878,0.0663,0.7157,0.6575,0.8002,0,0,0,1
SE-009,2024,51,Backend,Mid-Level,3,14,11,14,39,0.7973,0.7361,1.0424,0.6482,0.4042,0.2239,0.793,2.2523,0.8497,0.2072,0.7112,0.6776,0.7868,0,0,0,0
SE-009,2024,52,Backend,Mid-Level,3,7,6,30,40,0.8016,0.7903,0.9857,0.7113,0.2495,0.2569,0.7067,1.845,0.9251,0.1807,0.6854,0.6178,0.7441,0,0,0,0
SE-004,2024,1,DevOps,Mid-Level,4,11,9,29,42,0.8023,0.788,0.9869,0.6994,0.3488,0.2334,0.732,1.7799,0.9222,0.0865,0.7604,0.6646,0.8374,0,0,0,0
SE-004,2024,2,DevOps,Mid-Level,4,7,6,36,35,0.8635,0.7248,0.9486,0.6463,0.2416,0.1819,0.7529,1.9691,0.817,0.1389,0.7157,0.6498,0.7842,0,0,0,1
SE-004,2024,3,DevOps,Mid-Level,4,14,11,38,43,0.8109,0.7989,0.9627,0.7245,0.2887,0.1664,0.7601,1.8613,0.9535,0.0995,0.7154,0.6985,0.7855,0,1,0,0
SE-004,2024,4,DevOps,Mid-Level,4,6,4,30,33,0.738,0.7617,0.8883,0.7164,0.3483,0.2185,0.7592,1.8878,0.9183,0.1695,0.7635,0.6606,0.7029,0,0,0,0
SE-004,2024,5,DevOps,Mid-Level,4,13,10,36,38,0.7584,0.7848,1.0381,0.7351,0.2503,0.2047,0.8082,2.0736,0.9579,0.1759,0.7348,0.6569,0.7609,1,0,0,1
SE-004,2024,6,DevOps,Mid-Level,4,11,10,29,38,0.8871,0.8034,1.0001,0.6819,0.2971,0.1621,0.7569,1.9972,0.8399,0.1383,0.7123,0.7253,0.715,0,1,0,0
SE-004,2024,7,DevOps,Mid-Level,4,10,8,19,36,0.8234,0.79,1.0576,0.7443,0.2671,0.1803,0.7863,1.6383,0.796,0.1466,0.839,0.7067,0.786,0,0,0,0
SE-004,2024,8,DevOps,Mid-Level,4,12,10,13,40,0.8386,0.7442,0.9634,0.6623,0.3849,0.1775,0.8052,1.9894,0.9285,0.1585,0.7094,0.645,0.7989,0,0,0,0
SE-004,2024,9,DevOps,Mid-Level,4,11,9,15,35,0.8339,0.7581,0.9506,0.7329,0.2878,0.1965,0.8186,2.0142,0.9277,0.0848,0.7271,0.6992,0.7182,0,0,0,0
SE-004,2024,10,DevOps,Mid-Level,4,14,11,28,41,0.7916,0.8134,1.0519,0.7528,0.2468,0.2082,0.7428,2.2534,0.9499,0.1709,0.6692,0.6501,0.8645,0,0,0,1
SE-004,2024,11,DevOps,Mid-Level,4,13,11,10,43,0.8432,0.7466,0.9446,0.7118,0.3002,0.208,0.7303,1.5727,0.9115,0.1042,0.7247,0.7101,0.7969,0,1,0,1
SE-004,2024,12,DevOps,Mid-Level,4,13,10,21,34,0.779,0.7787,1.016,0.6991,0.321,0.2132,0.7664,2.0747,0.8603,0.1755,0.7967,0.6994,0.851,0,1,0,0
SE-004,2024,13,DevOps,Mid-Level,4,11,9,28,47,0.8384,0.7169,0.9262,0.6997,0.2723,0.1752,0.7355,1.8138,1.132,0.1716,0.7411,0.6629,0.6858,0,1,0,0
SE-004,2024,14,DevOps,Mid-Level,4,6,5,25,37,0.8683,0.8282,0.8887,0.7566,0.1785,0.2059,0.8295,2.1209,0.8994,0.1163,0.7285,0.6921,0.7529,0,0,1,0
SE-004,2024,15,DevOps,Mid-Level,4,14,11,15,33,0.8113,0.7888,1.0812,0.6522,0.3375,0.1697,0.7923,1.6859,0.7246,0.101,0.7823,0.6541,0.7854,0,1,0,0
SE-004,2024,16,DevOps,Mid-Level,4,11,9,29,39,0.8449,0.7784,0.9408,0.7368,0.3953,0.1357,0.8702,1.9271,0.9218,0.0999,0.713,0.7461,0.7904,0,0,0,0
SE-004,2024,17,DevOps,Mid-Level,4,6,4,10,42,0.7418,0.823,0.8808,0.7625,0.3314,0.1949,0.7577,1.9606,1.0852,0.1157,0.7172,0.6853,0.7807,0,1,0,0
SE-004,2024,18,DevOps,Mid-Level,4,9,7,40,37,0.8085,0.7732,0.8678,0.6659,0.3642,0.184,0.7606,1.9856,0.9087,0.1079,0.7716,0.6917,0.8011,0,1,0,0
SE-004,2024,19,DevOps,Mid-Level,4,12,10,33,35,0.8051,0.8173,1.0191,0.6677,0.2895,0.1698,0.7594,1.9801,0.8717,0.1556,0.7896,0.6233,0.7481,0,0,0,0
SE-004,2024,20,DevOps,Mid-Level,4,10,9,19,40,0.8965,0.7839,0.8361,0.7053,0.4153,0.2077,0.8439,1.7522,0.9293,0.1725,0.7358,0.7163,0.7747,0,1,0,0
SE-004,2024,21,DevOps,Mid-Level,4,6,5,28,36,0.8848,0.7893,0.9661,0.7296,0.3877,0.1658,0.7825,1.8077,0.8833,0.1576,0.7273,0.6419,0.7819,0,0,0,1
SE-004,2024,22,DevOps,Mid-Level,4,10,8,31,39,0.8044,0.7708,0.9151,0.7473,0.2931,0.1564,0.8038,1.7506,0.9337,0.1358,0.6879,0.6514,0.7787,1,0,0,0
SE-004,2024,23,DevOps,Mid-Level,4,10,9,20,41,0.871,0.7803,0.878,0.7063,0.2979,0.1741,0.767,1.9885,0.9402,0.1237,0.7508,0.7027,0.8085,0,0,1,0
SE-004,2024,24,DevOps,Mid-Level,4,14,11,25,37,0.8139,0.7735,1.051,0.7218,0.3451,0.1545,0.7795,1.8844,0.848,0.0672,0.7295,0.7055,0.8535,0,0,0,0
SE-004,2024,25,DevOps,Mid-Level,4,12,10,34,36,0.8574,0.7849,1.0334,0.7045,0.2677,0.2009,0.8162,1.7498,0.827,0.1224,0.753,0.6993,0.7256,0,0,1,0
SE-004,2024,26,DevOps,Mid-Level,4,9,8,38,36,0.8845,0.7668,0.9602,0.8055,0.272,0.2019,0.7732,1.7735,0.9279,0.1652,0.7382,0.7189,0.7407,1,1,0,1
SE-004,2024,27,DevOps,Mid-Level,4,7,6,39,45,0.821,0.8,1.0799,0.7231,0.2136,0.1684,0.6403,1.7748,0.9971,0.1682,0.7214,0.6302,0.7861,0,0,1,0
SE-004,2024,28,DevOps,Mid-Level,4,13,10,21,40,0.7766,0.749,0.9626,0.7873,0.3611,0.1657,0.7198,1.8957,0.8732,0.0965,0.7213,0.6701,0.8813,0,0,0,0
SE-004,2024,29,DevOps,Mid-Level,4,14,11,35,43,0.8204,0.8541,0.938,0.7253,0.3319,0.1074,0.8176,2.0238,1.0456,0.1237,0.7887,0.6254,0.7578,0,0,0,0
SE-004,2024,30,DevOps,Mid-Level,4,14,12,25,34,0.8325,0.7701,0.8883,0.6782,0.3351,0.1978,0.8007,2.0454,0.7268,0.1368,0.7053,0.6685,0.7957,0,0,0,0
SE-004,2024,31,DevOps,Mid-Level,4,11,9,22,38,0.7735,0.7689,0.9809,0.7099,0.3272,0.1605,0.8864,1.7307,0.9229,0.1363,0.6917,0.7051,0.8935,1,1,1,0
SE-004,2024,32,DevOps,Mid-Level,4,9,7,36,34,0.7549,0.7532,1.0044,0.6678,0.2718,0.1677,0.8264,2.0722,0.883,0.1266,0.726,0.6675,0.7931,1,0,0,0
SE-004,2024,33,DevOps,Mid-Level,4,10,8,20,38,0.811,0.8163,1.0342,0.7076,0.241,0.2118,0.8401,1.6065,0.7864,0.1164,0.7886,0.6899,0.8374,0,0,0,0
SE-004,2024,34,DevOps,Mid-Level,4,11,9,31,41,0.835,0.8159,0.9345,0.7262,0.3772,0.1892,0.8124,2.0207,0.9231,0.1337,0.7652,0.6256,0.8088,1,1,0,1
SE-004,2024,35,DevOps,Mid-Level,4,6,5,13,35,0.791,0.8095,0.9504,0.6931,0.3862,0.1689,0.762,1.8604,0.7969,0.0987,0.7745,0.7141,0.7833,1,0,0,0
SE-004,2024,36,DevOps,Mid-Level,4,14,12,33,32,0.8335,0.7917,1.0222,0.7815,0.3488,0.1639,0.776,2.1006,0.8381,0.1573,0.7737,0.7016,0.7304,0,0,0,0
SE-004,2024,37,DevOps,Mid-Level,4,14,11,34,39,0.7917,0.7449,0.9309,0.8031,0.3007,0.1494,0.824,1.5628,1.0466,0.1531,0.7516,0.6918,0.8933,0,0,0,1
SE-004,2024,38,DevOps,Mid-Level,4,11,9,20,31,0.8093,0.7547,1.0526,0.697,0.3103,0.1471,0.7461,2.1766,0.7981,0.137,0.7504,0.7175,0.7857,0,0,0,0
SE-004,2024,39,DevOps,Mid-Level,4,13,11,20,42,0.8277,0.7189,0.881,0.7426,0.3594,0.1709,0.7996,1.8591,0.8532,0.122,0.7395,0.7282,0.7957,0,0,0,1
SE-004,2024,40,DevOps,Mid-Level,4,8,7,11,42,0.853,0.786,0.9885,0.7515,0.2395,0.18,0.7888,2.2338,0.9498,0.1799,0.7386,0.6012,0.7404,1,1,0,0
SE-004,2024,41,DevOps,Mid-Level,4,14,12,22,37,0.8604,0.7703,0.9603,0.6784,0.3202,0.1771,0.7689,1.9209,0.8821,0.1654,0.7964,0.6871,0.8168,0,0,0,0
SE-004,2024,42,DevOps,Mid-Level,4,12,9,29,39,0.7484,0.7804,1.0047,0.6771,0.4058,0.1658,0.7652,2.1169,0.8143,0.05,0.6907,0.646,0.8347,0,0,1,0
SE-004,2024,43,DevOps,Mid-Level,4,12,9,16,38,0.7259,0.8442,0.9892,0.7016,0.2765,0.1681,0.7396,1.4769,0.8652,0.159,0.7359,0.6639,0.8331,0,0,0,0
SE-004,2024,44,DevOps,Mid-Level,4,9,7,12,35,0.7669,0.8527,0.9321,0.7186,0.2429,0.1245,0.7958,1.7577,0.9411,0.2012,0.7658,0.6614,0.7374,1,0,0,0
SE-004,2024,45,DevOps,Mid-Level,4,8,6,16,37,0.7937,0.7679,1.0592,0.6185,0.3417,0.1737,0.7318,1.8038,0.8943,0.0643,0.7995,0.6422,0.7997,0,1,1,0
SE-004,2024,46,DevOps,Mid-Level,4,13,10,31,35,0.7917,0.825,0.9843,0.7485,0.3576,0.1836,0.7649,1.869,0.7988,0.1177,0.7449,0.6352,0.7779,0,1,0,0
SE-004,2024,47,DevOps,Mid-Level,4,11,9,35,42,0.7986,0.8332,0.9705,0.7492,0.2354,0.2429,0.8512,2.2106,0.9059,0.1363,0.7528,0.6143,0.7976,1,0,0,0
SE-004,2024,48,DevOps,Mid-Level,4,13,11,13,41,0.8607,0.735,0.945,0.7343,0.3028,0.1638,0.8771,1.8263,0.8801,0.1937,0.8035,0.7443,0.8147,0,1,0,0
SE-004,2024,49,DevOps,Mid-Level,4,6,5,31,35,0.7731,0.7926,0.9842,0.7453,0.3243,0.1779,0.7938,1.5354,0.8661,0.0931,0.6838,0.7388,0.8382,0,0,0,0
SE-004,2024,50,DevOps,Mid-Level,4,9,7,12,34,0.8179,0.7613,1.0664,0.6997,0.2935,0.2007,0.8341,2.0003,0.8347,0.1217,0.716,0.5775,0.7713,0,0,0,0
SE-004,2024,51,DevOps,Mid-Level,4,9,8,36,41,0.8397,0.8401,0.9696,0.7623,0.3973,0.173,0.7354,2.1141,0.8818,0.18,0.7571,0.6855,0.771,0,0,0,0
SE-004,2024,52,DevOps,Mid-Level,4,9,7,38,41,0.81,0.8273,1.1125,0.7542,0.3308,0.2162,0.8246,2.3165,0.8759,0.1991,0.8126,0.6835,0.8041,0,0,0,0
SE-028,2024,1,DevOps,Mid-Level,4,12,9,21,32,0.7675,0.7416,0.7969,0.6992,0.385,0.192,0.7035,2.072,0.9073,0.1432,0.749,0.6841,0.7626,0,1,0,0
SE-028,2024,2,DevOps,Mid-Level,4,8,7,24,39,0.8318,0.8912,0.9013,0.6304,0.316,0.2338,0.751,1.7134,0.873,0.1366,0.7206,0.6776,0.679,0,1,0,1
SE-028,2024,3,DevOps,Mid-Level,4,7,5,15,40,0.7258,0.8219,1.0109,0.8121,0.3535,0.1954,0.8024,1.9706,0.9799,0.1563,0.736,0.647,0.696,0,1,0,0
SE-028,2024,4,DevOps,Mid-Level,4,14,10,16,40,0.7276,0.8081,0.9743,0.65,0.3312,0.1838,0.8101,2.0291,0.8664,0.1279,0.7031,0.6416,0.7817,0,0,0,0
SE-028,2024,5,DevOps,Mid-Level,4,7,5,33,41,0.7573,0.7749,0.9098,0.7327,0.4497,0.2491,0.7215,1.5969,0.8377,0.0534,0.7029,0.6018,0.6418,0,0,0,0
SE-028,2024,6,DevOps,Mid-Level,4,8,7,22,39,0.8241,0.7499,0.9607,0.7238,0.4035,0.2327,0.798,2.068,0.8458,0.065,0.7501,0.6278,0.7417,0,0,1,1
SE-028,2024,7,DevOps,Mid-Level,4,8,7,24,41,0.8224,0.8028,0.9365,0.6405,0.2829,0.2058,0.845,1.5713,1.0343,0.1548,0.7625,0.6638,0.7181,0,1,0,1
SE-028,2024,8,DevOps,Mid-Level,4,10,8,10,37,0.7989,0.7177,0.8926,0.7711,0.4641,0.1978,0.7282,1.7357,0.8957,0.1116,0.7773,0.663,0.7791,0,1,0,0
SE-028,2024,9,DevOps,Mid-Level,4,10,8,40,41,0.7702,0.7545,1.1045,0.7662,0.2646,0.2545,0.7601,1.5026,0.9127,0.1174,0.7155,0.6176,0.7671,0,0,1,0
SE-028,2024,10,DevOps,Mid-Level,4,8,7,20,36,0.8387,0.8228,0.9725,0.6554,0.3495,0.1598,0.715,1.701,0.9662,0.1432,0.6732,0.5443,0.7429,1,1,0,0
SE-028,2024,11,DevOps,Mid-Level,4,13,10,19,40,0.7975,0.7857,0.8998,0.6832,0.4161,0.2288,0.8067,1.8541,0.8746,0.1919,0.7277,0.7133,0.8189,0,0,0,0
SE-028,2024,12,DevOps,Mid-Level,4,9,8,36,36,0.8412,0.7256,0.9203,0.64,0.3617,0.229,0.7133,1.5844,0.8994,0.1285,0.7426,0.6287,0.7654,0,0,0,0
SE-028,2024,13,DevOps,Mid-Level,4,8,6,18,36,0.7568,0.714,0.9547,0.6885,0.4211,0.2414,0.7154,2.0317,0.8256,0.1219,0.7278,0.6228,0.7358,0,0,0,1
SE-028,2024,14,DevOps,Mid-Level,4,10,8,12,31,0.8017,0.7779,0.9205,0.7387,0.3791,0.2469,0.8047,1.6668,0.791,0.1342,0.7702,0.6615,0.7005,1,0,0,0
SE-028,2024,15,DevOps,Mid-Level,4,8,6,14,36,0.7858,0.755,0.9148,0.6572,0.3467,0.1966,0.7189,2.0233,0.8798,0.1327,0.7851,0.6843,0.7196,0,0,0,1
SE-028,2024,16,DevOps,Mid-Level,4,12,10,35,40,0.8303,0.8181,0.8425,0.7603,0.341,0.2024,0.7618,1.9848,0.8995,0.1362,0.7448,0.6275,0.6929,0,0,0,1
SE-028,2024,17,DevOps,Mid-Level,4,6,5,30,40,0.8142,0.7483,1.0358,0.6759,0.3526,0.2165,0.8035,2.0694,0.8883,0.118,0.7131,0.674,0.7572,1,0,0,0
SE-028,2024,18,DevOps,Mid-Level,4,14,12,37,34,0.8465,0.8253,1.0088,0.7666,0.2894,0.2134,0.7348,2.5347,0.8713,0.1219,0.7482,0.655,0.7836,0,0,1,0
SE-028,2024,19,DevOps,Mid-Level,4,11,9,37,38,0.782,0.7388,0.9305,0.7578,0.263,0.1947,0.7522,1.9822,0.7458,0.1234,0.6816,0.6533,0.7716,0,0,1,0
SE-028,2024,20,DevOps,Mid-Level,4,10,8,19,37,0.785,0.7814,0.9799,0.7875,0.3151,0.2259,0.7168,2.3638,0.8028,0.1592,0.6869,0.7123,0.7585,0,0,0,0
SE-028,2024,21,DevOps,Mid-Level,4,10,8,38,39,0.7587,0.7459,0.9585,0.6633,0.3539,0.1736,0.7714,1.8433,0.9832,0.1707,0.6668,0.6745,0.7067,0,0,1,1
SE-028,2024,22,DevOps,Mid-Level,4,8,6,17,34,0.7362,0.6977,0.9195,0.6403,0.257,0.2115,0.7691,1.8679,0.8015,0.1284,0.7384,0.6797,0.8316,1,1,0,0
SE-028,2024,23,DevOps,Mid-Level,4,9,7,16,35,0.8,0.7862,0.986,0.7713,0.3498,0.2305,0.6934,1.8223,0.7714,0.1118,0.726,0.6735,0.7421,0,1,0,1
SE-028,2024,24,DevOps,Mid-Level,4,13,11,24,38,0.8435,0.7367,0.963,0.7556,0.3589,0.1611,0.7201,2.0424,0.8272,0.1564,0.6636,0.6559,0.7474,0,1,0,1
SE-028,2024,25,DevOps,Mid-Level,4,11,9,31,34,0.7973,0.6948,0.9073,0.7083,0.3392,0.1941,0.7494,1.8525,0.9561,0.1668,0.7325,0.6619,0.8016,0,0,0,0
SE-028,2024,26,DevOps,Mid-Level,4,8,6,33,41,0.7818,0.743,0.9432,0.6906,0.3657,0.2252,0.7187,2.2188,0.9264,0.1566,0.7316,0.6716,0.8497,1,1,0,0
SE-028,2024,27,DevOps,Mid-Level,4,7,6,22,41,0.8248,0.7555,1.0203,0.6942,0.2984,0.183,0.769,1.8919,0.8284,0.1073,0.7127,0.6825,0.7005,0,0,0,0
SE-028,2024,28,DevOps,Mid-Level,4,8,6,15,36,0.8056,0.7992,0.9628,0.6672,0.1039,0.2413,0.7218,1.8189,0.8113,0.1224,0.6846,0.64,0.7395,0,0,0,0
SE-028,2024,29,DevOps,Mid-Level,4,11,8,13,40,0.7669,0.7226,0.9428,0.6472,0.348,0.1882,0.7403,1.7643,0.8717,0.1307,0.7841,0.6419,0.7803,0,0,0,0
SE-028,2024,30,DevOps,Mid-Level,4,11,8,38,39,0.7655,0.7572,1.0272,0.6977,0.3959,0.2009,0.7546,2.2912,0.8844,0.1458,0.6992,0.6734,0.7275,0,1,0,0
SE-028,2024,31,DevOps,Mid-Level,4,13,11,19,37,0.8586,0.7486,1.006,0.6827,0.4424,0.2215,0.6939,1.8731,0.8164,0.0536,0.7245,0.7047,0.7148,1,0,0,0
SE-028,2024,32,DevOps,Mid-Level,4,9,7,19,37,0.7496,0.7606,1.0227,0.6987,0.3883,0.248,0.7678,2.2635,0.909,0.1692,0.7042,0.6661,0.7434,0,0,0,0
SE-028,2024,33,DevOps,Mid-Level,4,9,8,21,34,0.8356,0.7947,0.964,0.7607,0.3515,0.2406,0.7347,1.8301,0.8513,0.0936,0.7255,0.6865,0.8124,0,0,0,0
SE-028,2024,34,DevOps,Mid-Level,4,12,10,26,42,0.8161,0.7665,1.0277,0.683,0.3493,0.1911,0.7355,2.1346,0.9777,0.1485,0.6986,0.6662,0.7947,0,0,0,0
SE-028,2024,35,DevOps,Mid-Level,4,14,11,27,43,0.807,0.7645,1.0094,0.6952,0.3142,0.1883,0.7341,2.0342,1.0025,0.1098,0.7493,0.6136,0.7455,0,0,1,0
SE-028,2024,36,DevOps,Mid-Level,4,12,10,21,36,0.8,0.7964,0.9524,0.7661,0.3748,0.1961,0.7893,1.8977,0.7737,0.1182,0.7258,0.6838,0.7321,1,0,0,1
SE-028,2024,37,DevOps,Mid-Level,4,10,8,11,39,0.8378,0.7682,0.9201,0.717,0.2541,0.1546,0.6796,2.0858,0.8642,0.1137,0.7879,0.653,0.7628,1,0,0,0
SE-028,2024,38,DevOps,Mid-Level,4,9,7,37,40,0.7716,0.7657,0.8743,0.7359,0.3071,0.205,0.8003,2.0337,0.9601,0.1577,0.7284,0.6284,0.7946,0,1,0,0
SE-028,2024,39,DevOps,Mid-Level,4,9,7,22,38,0.8137,0.7746,0.9434,0.7052,0.3185,0.1686,0.7018,1.9921,0.9538,0.177,0.7583,0.5779,0.7104,0,1,0,0
SE-028,2024,40,DevOps,Mid-Level,4,8,6,26,43,0.7414,0.8017,0.953,0.6765,0.482,0.2478,0.8072,1.7217,0.9847,0.1142,0.7592,0.6512,0.7962,0,0,0,0
SE-028,2024,41,DevOps,Mid-Level,4,9,7,19,39,0.8037,0.7419,0.9271,0.6735,0.316,0.2161,0.7527,1.9116,0.853,0.1008,0.7337,0.637,0.7827,0,1,0,1
SE-028,2024,42,DevOps,Mid-Level,4,14,11,14,38,0.8169,0.7809,0.9869,0.743,0.3945,0.2246,0.7637,1.9938,0.8818,0.1366,0.733,0.7292,0.744,0,0,0,0
SE-028,2024,43,DevOps,Mid-Level,4,12,9,35,33,0.7541,0.8245,0.9053,0.7133,0.3616,0.2417,0.7588,1.8106,0.9157,0.1293,0.7651,0.6693,0.7409,0,0,0,0
SE-028,2024,44,DevOps,Mid-Level,4,6,5,16,36,0.8128,0.8001,0.9722,0.6908,0.413,0.139,0.7371,2.0543,0.7702,0.0899,0.7233,0.6981,0.7897,0,1,0,0
SE-028,2024,45,DevOps,Mid-Level,4,7,5,11,42,0.7794,0.8263,0.8988,0.7049,0.3276,0.2115,0.7419,2.0383,0.9265,0.1189,0.7153,0.7385,0.7561,0,1,0,0
SE-028,2024,46,DevOps,Mid-Level,4,8,7,29,39,0.8605,0.8559,1.0733,0.6684,0.3546,0.1985,0.7107,1.9198,0.8178,0.1453,0.6875,0.6727,0.8151,0,0,0,1
SE-028,2024,47,DevOps,Mid-Level,4,8,7,22,35,0.8594,0.82,0.9124,0.7383,0.3048,0.1978,0.7825,1.7731,0.8009,0.1865,0.7849,0.6796,0.7637,0,0,1,0
SE-028,2024,48,DevOps,Mid-Level,4,14,12,27,36,0.8621,0.8045,1.0112,0.7315,0.3079,0.1716,0.7839,2.0578,0.9213,0.1232,0.7683,0.7468,0.7353,0,0,0,0
SE-028,2024,49,DevOps,Mid-Level,4,12,9,32,42,0.71,0.7568,0.9688,0.7201,0.3353,0.1719,0.8032,2.1953,0.7886,0.1133,0.6911,0.6288,0.7294,0,1,1,0
SE-028,2024,50,DevOps,Mid-Level,4,7,6,28,40,0.8235,0.7472,0.9977,0.668,0.3727,0.2005,0.6314,1.6516,0.8889,0.1177,0.711,0.6135,0.7687,0,0,0,0
SE-028,2024,51,DevOps,Mid-Level,4,9,6,32,45,0.7172,0.7113,1.0326,0.7596,0.326,0.194,0.6835,2.3088,0.9893,0.1725,0.6582,0.6312,0.8219,0,0,0,1
SE-028,2024,52,DevOps,Mid-Level,4,10,8,19,41,0.7595,0.6933,0.9164,0.6431,0.3525,0.19,0.8361,1.915,0.884,0.1315,0.7225,0.6825,0.7989,0,1,0,0
SE-018,2024,1,Frontend,Mid-Level,4,12,9,16,33,0.7845,0.7331,1.0625,0.697,0.3247,0.2285,0.7462,2.1631,0.7549,0.1532,0.7353,0.6578,0.7867,0,0,0,1
SE-018,2024,2,Frontend,Mid-Level,4,10,7,33,40,0.7436,0.6857,0.9716,0.7018,0.3062,0.2428,0.8062,1.9009,0.9833,0.1508,0.7411,0.6443,0.8217,0,0,1,0
SE-018,2024,3,Frontend,Mid-Level,4,10,8,23,36,0.7881,0.7355,1.0103,0.7171,0.2726,0.1666,0.7353,1.7624,0.8865,0.1349,0.7255,0.5984,0.8063,0,1,1,0
SE-018,2024,4,Frontend,Mid-Level,4,10,8,33,49,0.8108,0.7558,0.9495,0.6158,0.3559,0.2057,0.7527,1.8003,1.076,0.2393,0.7573,0.7041,0.8117,0,0,1,0
SE-018,2024,5,Frontend,Mid-Level,4,12,9,32,42,0.7461,0.7565,0.9421,0.7668,0.3316,0.2097,0.8446,1.9332,0.9695,0.1464,0.707,0.6786,0.7723,0,1,0,0
SE-018,2024,6,Frontend,Mid-Level,4,13,10,34,46,0.78,0.7837,0.9929,0.6029,0.3453,0.1792,0.6985,1.9188,0.9924,0.1856,0.7503,0.674,0.7525,1,0,0,0
SE-018,2024,7,Frontend,Mid-Level,4,6,5,32,34,0.7914,0.7224,0.8685,0.6691,0.2725,0.241,0.7923,2.2467,0.8091,0.0962,0.776,0.6715,0.8809,0,1,0,0
SE-018,2024,8,Frontend,Mid-Level,4,13,10,23,33,0.7545,0.7608,1.0709,0.7233,0.2681,0.1844,0.789,2.1029,0.9924,0.155,0.7382,0.6812,0.8146,1,1,0,0
SE-018,2024,9,Frontend,Mid-Level,4,10,9,25,39,0.8596,0.6941,0.9364,0.7521,0.2895,0.1821,0.7928,2.0542,0.8956,0.123,0.7257,0.6083,0.7695,0,0,0,0
SE-018,2024,10,Frontend,Mid-Level,4,9,7,20,39,0.8244,0.7499,0.9984,0.6842,0.404,0.2143,0.7745,2.2107,0.865,0.1311,0.6943,0.618,0.7897,0,1,0,0
SE-018,2024,11,Frontend,Mid-Level,4,12,9,34,40,0.7747,0.7168,0.9127,0.6267,0.2554,0.1935,0.8311,1.8176,0.799,0.0937,0.7041,0.6691,0.841,0,0,0,0
SE-018,2024,12,Frontend,Mid-Level,4,9,7,10,41,0.8257,0.7529,0.9989,0.7105,0.3313,0.1561,0.7761,2.1436,0.9395,0.1462,0.81,0.607,0.748,0,0,0,0
SE-018,2024,13,Frontend,Mid-Level,4,6,5,17,40,0.828,0.6839,0.9402,0.7627,0.3852,0.2391,0.8195,2.1176,0.9154,0.1325,0.7022,0.5976,0.7747,0,0,0,0
SE-018,2024,14,Frontend,Mid-Level,4,10,8,40,41,0.7703,0.6703,0.8605,0.7005,0.2599,0.1967,0.7,1.9704,0.9711,0.1098,0.7339,0.6266,0.6951,0,1,0,0
SE-018,2024,15,Frontend,Mid-Level,4,6,5,15,34,0.8198,0.7726,0.9684,0.7392,0.3108,0.2275,0.7717,1.7103,0.8167,0.1701,0.7211,0.6168,0.8134,0,1,0,0
SE-018,2024,16,Frontend,Mid-Level,4,6,5,18,41,0.8241,0.785,0.899,0.6985,0.39,0.2093,0.8147,1.7759,0.9484,0.1005,0.7973,0.6882,0.7054,0,0,0,0
SE-018,2024,17,Frontend,Mid-Level,4,10,9,13,38,0.8854,0.766,0.8682,0.6981,0.2929,0.1839,0.7298,1.9617,0.8608,0.0829,0.7362,0.6726,0.7947,1,0,0,0
SE-018,2024,18,Frontend,Mid-Level,4,13,11,23,35,0.8254,0.7658,1.0022,0.632,0.3663,0.2944,0.7878,2.0485,0.8692,0.1087,0.7806,0.6837,0.7655,1,0,0,0
SE-018,2024,19,Frontend,Mid-Level,4,10,8,30,34,0.8123,0.7865,0.9086,0.7086,0.3112,0.2056,0.704,1.7325,0.8421,0.1242,0.7624,0.6834,0.7092,1,0,1,1
SE-018,2024,20,Frontend,Mid-Level,4,6,5,20,39,0.8145,0.7868,1.0163,0.7076,0.3659,0.1885,0.7642,1.8428,0.8915,0.1326,0.6883,0.6665,0.7227,0,0,0,0
SE-018,2024,21,Frontend,Mid-Level,4,8,7,24,42,0.8193,0.7727,0.9035,0.6666,0.313,0.2201,0.8117,1.9128,0.7992,0.1295,0.7083,0.5835,0.7765,0,0,0,0
SE-018,2024,22,Frontend,Mid-Level,4,9,8,21,40,0.8762,0.7892,0.9925,0.7122,0.3446,0.2048,0.8302,2.0541,0.7505,0.1467,0.7407,0.7342,0.7546,0,0,1,0
SE-018,2024,23,Frontend,Mid-Level,4,8,6,10,41,0.7435,0.8021,1.0185,0.6488,0.3779,0.183,0.7626,2.1443,0.918,0.1677,0.7388,0.5964,0.7225,0,0,0,1
SE-018,2024,24,Frontend,Mid-Level,4,8,6,31,38,0.7715,0.7591,0.9209,0.7479,0.2819,0.1833,0.7882,2.0225,0.8789,0.1461,0.6809,0.635,0.7628,0,0,0,0
